id	uri	siglaTipo	codTipo	numero	ano	ementa	ementa_simplificada	apreciacao	e_urgencia	e_projeto_resoluç�
1548577	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1548577	REQ	392	2330	2015	Requer regime de urgência na apreciação do Projeto de Lei Complementar nº 437, de 2	requer regime de urgência na apreciação do projeto de lei complementar n 437, de 20	projeto de lei complementar n 437, de 2008	TRUE	FALSE
2152134	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2152134	REQ	392	7281	2017	"Requer regime de urgência na apreciação do Projeto de Lei Complementar nº 425, de 2017, que \altera a Lei nº 4.737, de 15 de julho de 1965 (Código Eleitoral), para estabelecer a competência da Justiça Eleitoral para julgar ações que versem sobre a validade dos intrapartidários e dá outras p"""	"requer regime de urgência na apreciação do projeto de lei complementar n 425, de 2017, que \altera a lei n 4.737, de 15 de julho de 1965 (código eleitoral), para estabelecer a competência da justiça eleitoral para julgar ações que versem sobre a validade dos intrapartidários e dá outras pro"""	projeto de lei complementar n 425, de 2017	TRUE	FALSE
2173168	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2173168	REQ	392	8492	2018	Requer regime de urgência para apreciação do Projeto de Lei Complementar nº 424/2014 que altera a Lei Complementar nº 89/1997, que institui o Fundo para Aparelhamento e Operacionalização das Atividades-fim da Polícia Federal -	requer regime de urgência para apreciação do projeto de lei complementar n 424/2014 que altera a lei complementar n 89/1997, que institui o fundo para aparelhamento e operacionalização das atividades-fim da polícia federal - f	projeto de lei complementar n 424/2014	TRUE	FALSE
2185965	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2185965	REQ	392	9230	2018	Requer, nos termos do Art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação do Projeto de Lei Complementar nº 420 de	requer, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência urgentíssima para apreciação do projeto de lei complementar n 420 de 	projeto de lei complementar n 420 de 2014	TRUE	FALSE
553474	https://dadosabertos.camara.leg.br/api/v2/proposicoes/553474	REQ	392	5941	2012	"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência para apreciação do Projeto de Lei Complementar nº 41 6/08, que 'Dispõe sobre o procedimento para a criação, a incorporação, a fusão e o desmembramento de Municípios, para regulamentar o § 4 do art. 18, da Constitui�"""	"requeremos, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência para apreciação do projeto de lei complementar n 41 6/08, que 'dispõe sobre o procedimento para a criação, a incorporação, a fusão e o desmembramento de municípios, para regulamentar o § 4 do art. 18, da constituiç"""	projeto de lei complementar n 41 6/08	TRUE	FALSE
616149	https://dadosabertos.camara.leg.br/api/v2/proposicoes/616149	REQ	392	10214	2014	Urgência para apreciação do Projeto de Lei Complementar nº 397/2014, que dispõe sobre o procedimento para a criação, a incorporação, a fusão e o desmembramento de Municípios, nos termos do § 4º do art. 18 da Constituição Federal, e dá outr	urgência para apreciação do projeto de lei complementar n 397/2014, que dispõe sobre o procedimento para a criação, a incorporação, a fusão e o desmembramento de municípios, nos termos do § 4 do art. 18 da constituição federal, e dá outras	projeto de lei complementar n 397/2014	TRUE	FALSE
2251493	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2251493	REQ	392	920	2020	Requer, nos termos do artigo 155 do Regimento Interno da Câmara dosDeputados, que seja incluídoautomaticamente na Ordem do Dia o Projetode Lei Complementar nº 39/2020, queestabelece o Programa Federativo deEnfrentamento ao Coronavírus SARS-CoV-2(Covid-19), altera a Lei Complementar nº101, de 4 de maio de 2000, e dá outrasprovid�	requer, nos termos do artigo 155 do regimento interno da câmara dos deputados, que seja incluído automaticamente na ordem do dia o projeto de lei complementar n 39/2020, que estabelece o programa federativo de enfrentamento ao coronavírus sars-cov-2 (covid-19), altera a lei complementar n 101, de 4 de maio de 2000, e dá outras providên	projeto de lei complementar n 39/2020	FALSE	FALSE
2166239	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2166239	REQ	392	7929	2017	"Requeremos nos termos do artigo 155 do RICD, urgência para apreciação do Projeto de Lei Complementar n° 382, de 2017, do Deputado Walter lhoshi, que \Autoriza criação de sistema de registro e administração de garantias de comércio exterior brasileiro e dispõe também sobre a emissão da Letra de Comércio Ext""."""	"requeremos nos termos do artigo 155 do ricd, urgência para apreciação do projeto de lei complementar n 382, de 2017, do deputado walter lhoshi, que \autoriza criação de sistema de registro e administração de garantias de comércio exterior brasileiro e dispõe também sobre a emissão da letra de comércio exte""."""	projeto de lei complementar n 382, de 2017	TRUE	FALSE
544186	https://dadosabertos.camara.leg.br/api/v2/proposicoes/544186	REQ	392	5233	2012	"Requer, nos termos do art. 155 do RICD, regime de urgência para apreciação do Projeto de Lei Complementar nº 378, de 2006, que \Acrescenta dispositivo ao art. 1º da Lei Complementar nº 110, de 29 de junho de 2001, a fim de fixar prazo para a vigência da contribuição social devida pelos empregadores em caso de despedida sem jus""."""	"requer, nos termos do art. 155 do ricd, regime de urgência para apreciação do projeto de lei complementar n 378, de 2006, que \acrescenta dispositivo ao art. 1 da lei complementar n 110, de 29 de junho de 2001, a fim de fixar prazo para a vigência da contribuição social devida pelos empregadores em caso de despedida sem justa ""."""	projeto de lei complementar n 378, de 2006	TRUE	FALSE
2142876	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2142876	REQ	392	6781	2017	"Requer regime de urgência na apreciação do Projeto de Lei Complementar nº 375, de 2017 - que \Altera o art. 1º da Lei Complementar n.º 64, de 18 de maio de 1990, para unificar os prazos legais de desincompatibilização em seis meses, e dá outras provi"""""	"requer regime de urgência na apreciação do projeto de lei complementar n 375, de 2017 - que \altera o art. 1 da lei complementar n. 64, de 18 de maio de 1990, para unificar os prazos legais de desincompatibilização em seis meses, e dá outras providê"""""	projeto de lei complementar n 375, de 2017	TRUE	FALSE
1671858	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1671858	REQ	392	2726	2015	Requeremos, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, URGENCIA para a tramitaçãodo Projeto de Lei Complementar nº 366 de 2013, de autoria do Sr. ROMERO J	requeremos, nos termos do art. 155, do regimento interno da câmara dos deputados, urgencia para a tramitaçãodo projeto de lei complementar n 366 de 2013, de autoria do sr. romero ju	projeto de lei complementar n 366 de 2013	FALSE	FALSE
2384051	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384051	REQ	392	2828	2023	Requer regime de urgência na apreciação do Projeto de Lei Complementar n° 353 de 2	requer regime de urgência na apreciação do projeto de lei complementar n 353 de 20	projeto de lei complementar n 353 de 2017	TRUE	FALSE
2125277	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2125277	REQ	392	6074	2017	Requeremos, nos termos do art. 155, do Regimento Interno da Câmara dos Deputados, URGÊNCIA para a tramitação do Projeto de Lei Complementar n° 343, de 2017, de autoria do Poder Executivo, que institui o Regime de Recuperação Fiscal dos Estados e do Distrito Federal e dá outras provi	requeremos, nos termos do art. 155, do regimento interno da câmara dos deputados, urgência para a tramitação do projeto de lei complementar n 343, de 2017, de autoria do poder executivo, que institui o regime de recuperação fiscal dos estados e do distrito federal e dá outras provid	projeto de lei complementar n 343, de 2017	TRUE	FALSE
2275393	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2275393	REQ	392	596	2021	Requer, nos termos do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 33, de 2	requer, nos termos do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n 33, de 20	projeto de lei complementar n 33, de 2020	TRUE	FALSE
593603	https://dadosabertos.camara.leg.br/api/v2/proposicoes/593603	REQ	392	8690	2013	"Requer urgência para apreciação do Projeto de Lei Complementar nº 321, de 2013, que \altera dispositivos da Lei Complementar nº 141, de 13 de janeiro de 2012, e dá outras provid�"""""	"requer urgência para apreciação do projeto de lei complementar n 321, de 2013, que \altera dispositivos da lei complementar n 141, de 13 de janeiro de 2012, e dá outras providên"""""	projeto de lei complementar n 321, de 2013	TRUE	FALSE
2296248	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296248	REQ	392	1725	2021	Requer a urgência, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, para apreciação do Projeto de Lei Complementar nº 32, de 	requer a urgência, nos termos do art. 155 do regimento interno da câmara dos deputados, para apreciação do projeto de lei complementar n 32, de 2	projeto de lei complementar n 32, de 2021	TRUE	FALSE
1307632	https://dadosabertos.camara.leg.br/api/v2/proposicoes/1307632	REQ	392	2177	2015	"Requer regime de urgência na apreciação do Projeto de Lei Complementar nº 311, de 2013, que \Altera o § 1º do art. 1º da Lei Complementar nº 94, de 19 de fevereiro de 1998, que autoriza o Poder Executivo a criar a Região Integrada de Desenvolvimento do Distrito Federal e Entorno - RIDE e instituir o Programa Especial de Desenvolvimento do Entorno do Distrito Federal, e dá outras providências, para incluir os Municípios de Alto Paraíso de Goiás, Gameleira de Goiás, São João d''Aliança e Flores, no Estado de Goiás, e de Cabeceira Grande, no Estado de Mina""."""	"requer regime de urgência na apreciação do projeto de lei complementar n 311, de 2013, que \altera o § 1 do art. 1 da lei complementar n 94, de 19 de fevereiro de 1998, que autoriza o poder executivo a criar a região integrada de desenvolvimento do distrito federal e entorno - ride e instituir o programa especial de desenvolvimento do entorno do distrito federal, e dá outras providências, para incluir os municípios de alto paraíso de goiás, gameleira de goiás, são joão d''aliança e flores, no estado de goiás, e de cabeceira grande, no estado de minas ge""."""	projeto de lei complementar n 311, de 2013	TRUE	FALSE
2177124	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2177124	REQ	392	8762	2018	"Requeremos, nos termos do art. 155 do Regimento Interno da Câmara dos Deputados, urgência urgentíssima para apreciação do Projeto de Lei Complementar nº 287-C, de 2013, que \institui, na forma do art. 43 da Constituição Federal, a Superintendência do Desenvolvimento do Centro-Oeste - SUDECO estabelece sua missão institucional, natureza jurídica, objetivos, área de atuação, instrumentos de ação, altera a Lei nº 7.827, de 27 de setembro de 1989, e dá ou""."""	"requeremos, nos termos do art. 155 do regimento interno da câmara dos deputados, urgência urgentíssima para apreciação do projeto de lei complementar n 287-c, de 2013, que \institui, na forma do art. 43 da constituição federal, a superintendência do desenvolvimento do centro-oeste - sudeco estabelece sua missão institucional, natureza jurídica, objetivos, área de atuação, instrumentos de ação, altera a lei n 7.827, de 27 de setembro de 1989, e dá outr""."""	projeto de lei complementar n 287	TRUE	FALSE
2362449	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362449	REQ	392	1555	2023	Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei Complementar nº 281, de 2	requer, nos termos do artigo 155 do regimento interno, tramitação sob o regime urgência do projeto de lei complementar n 281, de 20	projeto de lei complementar n 281, de 2019	TRUE	FALSE
2242240	https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242240	REQ	392	513	2020	Requer, nos termos do art. 155, seja incluído automaticamente na Ordem do Dia o Projeto de Lei Complementar nº 28, de 2020, que Altera os dispositivos 150, §4º, 168, 173, caput, e 174, caput, da Lei n.º 5.172, de 25 de outubro de 1966 que dispõe sobre o Sistema Tributário Nacional e institui normas gerais de direito tributário aplicáveis à União, Estados e Municípios e dá outras 	requer, nos termos do art. 155, seja incluído automaticamente na ordem do dia o projeto de lei complementar n 28, de 2020, que altera os dispositivos 150, §4, 168, 173, caput, e 174, caput, da lei n. 5.172, de 25 de outubro de 1966 que dispõe sobre o sistema tributário nacional e institui normas gerais de direito tributário aplicáveis à união, estados e municípios e dá outras pro	projeto de lei complementar n 28, de 2020	FALSE	FALSE
